adult,genres,id,imdb_id,overview,tagline,title,vote_average,vote_count,release_year,imdb_url
0,Adventure Fantasy Animation Drama Family,15370,tt0347618,"Haru, a schoolgirl bored by her ordinary routine, saves the life of an unusual cat and suddenly her world is transformed beyond anything she ever imagined. The Cat King rewards her good deed with a flurry of presents, including a very shocking proposal of marriage to his son! Haru embarks on an unexpected journey to the Kingdom of Cats where her eyes are opened to a whole other world.","It’s not so bad being a cat, now is it?",The Cat Returns,7.2,364.0,2002,https://www.imdb.com/title/tt0347618/
0,Horror,11838,tt0364385,A mysterious and vengeful spirit marks and pursues anybody who dares enter the house in which it resides.,,Ju-on: The Grudge,6.7,199.0,2002,https://www.imdb.com/title/tt0364385/
0,Drama Thriller Mystery Action,670,tt0364569,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.","15 years of imprisonment, five days of vengeance",Oldboy,8.0,2000.0,2003,https://www.imdb.com/title/tt0364569/
0,Drama Mystery Thriller Fantasy,9667,tt0366627,"A military veteran goes on a journey into the future, where he can foresee his death and is left with questions that could save his life and those he loves.",Terror has a new name.,The Jacket,6.8,459.0,2005,https://www.imdb.com/title/tt0366627/
0,Action Thriller,9316,tt0368909,"When the head of a statue sacred to a village is stolen, a young martial artist goes to the big city and finds himself taking on the underworld to retrieve it.",No computer graphics. No stunt doubles. No wires.,Ong-Bak: The Thai Warrior,7.0,556.0,2003,https://www.imdb.com/title/tt0368909/
0,Drama,1913,tt0369702,"The Sea Inside is about Spaniard Ramón Sampedro, who fought a 30-year campaign to win the right to end his life with dignity. It is the story of Ramón’s relationships with two women: Julia a lawyer who supports his cause, and Rosa, a local woman who wants to convince him that life is worth living.",Sensitive Drama About a Polemic Theme,The Sea Inside,7.2,224.0,2004,https://www.imdb.com/title/tt0369702/
0,Comedy,2539,tt0371246,"Mexican immigrant and single mother Flor Moreno finds housekeeping work with Deborah and John Clasky, a well-off couple with two children of their own. When Flor admits she can't handle the schedule because of her daughter, Cristina, Deborah decides they should move into the Clasky home. Cultures clash and tensions run high as Flor and the Claskys struggle to share space while raising their children on their own, and very different, terms.",Every family has a hero.,Spanglish,5.8,375.0,2004,https://www.imdb.com/title/tt0371246/
0,Drama,5528,tt0372824,"Set in 1940's France, a new teacher at a school for disruptive boys gives hope and inspiration.",,The Chorus,7.5,553.0,2004,https://www.imdb.com/title/tt0372824/
0,Crime Thriller,179,tt0373926,"After Silvia Broome, an interpreter at United Nations headquarters, overhears plans of an assassination, an American Secret Service agent is sent to investigate.",The truth needs no translation.,The Interpreter,6.2,400.0,2005,https://www.imdb.com/title/tt0373926/
0,Drama Thriller Crime,4836,tt0375912,"When a seemingly straight-forward drug deal goes awry, XXXX has to break his die-hard rules and turn up the heat, not only to outwit the old regime and come out on top, but to save his own skin...",,Layer Cake,7.0,565.0,2004,https://www.imdb.com/title/tt0375912/
0,Action Adventure Drama Thriller,11866,tt0377062,"When an Amacor oil rig in the Gobi Desert of Mongolia proves unproductive, Captain Frank Towns and copilot ""A.J."" are sent to shut the operation down. However, on their way to Beijing, a major dust storm forces them to ditch their C-119 Flying Boxcar in an uncharted area of the desert.","Out of the ashes, hope will rise.",Flight of the Phoenix,5.7,282.0,2004,https://www.imdb.com/title/tt0377062/
0,Action Adventure Drama History War,11658,tt0386064,"In 1950, in South Korea, shoe-shiner Jin-tae Lee and his 18-year-old old student brother, Jin-seok Lee, form a poor but happy family with their mother, Jin-tae's fiancé Young-shin Kim, and her young sisters. Jin-tae and his mother are tough workers, who sacrifice themselves to send Jin-seok to the university. When North Korea invades the South, the family escapes to a relative's house in the country, but along their journey, Jin-seok is forced to join the army to fight in the front, and Jin-tae enlists too to protect his young brother. The commander promises Jin-tae that if he gets a medal he would release his brother, and Jin-tae becomes the braver soldier in the company. Along the bloody war between brothers, the relationship of Jin-seok with his older brother deteriorates leading to a dramatic and tragic end.",,Tae Guk Gi: The Brotherhood of War,7.4,134.0,2004,https://www.imdb.com/title/tt0386064/
0,Animation Science Fiction Thriller,3509,tt0405296,An undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result.,Everything Is Not Going To Be OK,A Scanner Darkly,6.8,540.0,2006,https://www.imdb.com/title/tt0405296/
0,Drama,70,tt0405159,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.","Beyond his silence, there is a past. Beyond her dreams, there is a feeling. Beyond hope, there is a memory. Beyond their journey, there is a love.",Million Dollar Baby,7.7,2519.0,2004,https://www.imdb.com/title/tt0405159/
0,Drama History War,205,tt0395169,"Inspired by true events, this film takes place in Rwanda in the 1990s when more than a million Tutsis were killed in a genocide that went mostly unnoticed by the rest of the world. Hotel owner Paul Rusesabagina houses over a thousand refuges in his hotel in attempt to save their lives.","When the world closed its eyes, he opened his arms.",Hotel Rwanda,7.5,805.0,2004,https://www.imdb.com/title/tt0395169/
0,Adventure Comedy Family Fantasy,118,tt0367594,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",Willy Wonka is semi-sweet and nuts.,Charlie and the Chocolate Factory,6.7,3759.0,2005,https://www.imdb.com/title/tt0367594/
0,Drama Romance Crime,1280,tt0423866,"A young man, whose only possession is a motorcycle, spends his time riding around the city looking for empty apartments. After finding one, he hangs out for a while, fixing himself something to eat, washing laundry or making small repairs in return. He always tries to leave before the owners get back but in one ostensibly empty mansion he meets the abused wife of a rich man and she escapes with him...",,3-Iron,7.7,225.0,2004,https://www.imdb.com/title/tt0423866/
0,Adventure Comedy Drama,421,tt0362270,Wes Anderson’s incisive quirky comedy build up stars complex characters like in ‘The Royal Tenenbaums’ with Bill Murray on in the leading role. An ocean adventure documentary film maker Zissou is put in all imaginable life situations and a tough life crisis as he attempts to make a new film about capturing the creature that caused him pain.,"The deeper you go, the weirder life gets.",The Life Aquatic with Steve Zissou,7.1,781.0,2004,https://www.imdb.com/title/tt0362270/
0,Drama,2567,tt0338751,"A biopic depicting the life of filmmaker and aviation pioneer Howard Hughes from 1927 to 1947, during which time he became a successful film producer and an aviation magnate, while simultaneously growing more unstable due to severe obsessive-compulsive disorder.","For some men, the sky was the limit. For him, it was just the beginning.",The Aviator,7.0,1526.0,2004,https://www.imdb.com/title/tt0338751/
0,Music Thriller Drama Romance,9833,tt0293508,"Deformed since birth, a bitter man known only as the Phantom lives in the sewers underneath the Paris Opera House. He falls in love with the obscure chorus singer Christine, and privately tutors her while terrorizing the rest of the opera house and demanding Christine be given lead roles. Things get worse when Christine meets back up with her childhood acquaintance Raoul and the two fall in love",The classic musical comes to the big screen for the first time.,The Phantom of the Opera,7.0,448.0,2004,https://www.imdb.com/title/tt0293508/
0,Comedy Drama Romance,1901,tt0385267,"Dan Foreman is a seasoned advertisement sales executive at a high-ranking publication when a corporate takeover results in him being placed under naive supervisor Carter Duryea, who is half his age. Matters are made worse when Dan's new supervisor becomes romantically involved with his daughter an 18 year-old college student Alex.","He's rich, young and handsome. He's in love with you and he's your dad's boss.",In Good Company,5.9,198.0,2004,https://www.imdb.com/title/tt0385267/
0,Comedy Romance,693,tt0290002,"Hard-to-crack ex-CIA man, Jack Byrnes and his wife, Dina head for the warmer climes of Florida to meet son-in-law-to-be, Greg Focker's parents. Unlike their happily matched offspring, the future in-laws find themselves in a situation of opposites that definitely do not attract.",Misery loves family.,Meet the Fockers,6.1,1412.0,2004,https://www.imdb.com/title/tt0290002/
0,Drama Romance,11162,tt0379889,"In 16th century Venice, when a merchant must default on a large loan from an abused Jewish moneylender for a friend with romantic ambitions, the bitterly vengeful creditor demands a gruesome payment instead.",,The Merchant of Venice,6.7,147.0,2004,https://www.imdb.com/title/tt0379889/
0,Comedy Crime,7229,tt0310203,"After hiding his loot and getting thrown in jail, Ruby, a brooding outlaw encounters Quentin, a dim-witted and garrulous giant who befriends him. After Quentin botches a solo escape attempt, they make a break together. Unable to shake the clumsy Quentin Ruby is forced to take him along as he pursues his former partners in crime to avenge the death of the woman he loved and get to the money.",,Ruby & Quentin,6.7,183.0,2003,https://www.imdb.com/title/tt0310203/
0,Drama,7214,tt0393162,"Based on a true story, in which Richmond High School head basketball coach Ken Carter made headlines in 1999 for benching his undefeated team due to poor academic results.",It begins on the street. It ends here.,Coach Carter,7.3,510.0,2005,https://www.imdb.com/title/tt0393162/
0,Horror Science Fiction,27429,tt0073705,"The residents of a suburban high-rise apartment building are being infected by a strain of parasites that turn them into mindless, sex-crazed fiends out to infect others by the slightest sexual contact.",Going mad is just the beginning of the terror...,Shivers,6.3,127.0,1975,https://www.imdb.com/title/tt0073705/
0,Crime Drama Thriller,11423,tt0353969,"1986 Gyunggi Province. The body of a young woman is found brutally raped and murdered. Two months later, a series of rapes and murders commences under similar circumstances. And in a country that had never known such crimes, the dark whispers about a serial murderer grow louder. A special task force is set up in the area, with two local detectives Park Doo-Man and Jo Young-Goo joined by a detective from Seoul who requested to be assigned to the case.",The worst of them will stay with you... forever,Memories of Murder,7.9,427.0,2003,https://www.imdb.com/title/tt0353969/
0,Drama History War,613,tt0363163,"In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender.","April 1945, a nation awaits its...Downfall",Downfall,7.7,1059.0,2004,https://www.imdb.com/title/tt0363163/
0,Thriller,8978,tt0398712,"On New Year's Eve, inside a police station that's about to be closed for good, officer Jake Roenick must cobble together a force made up cops and criminals to save themselves from a mob looking to kill mobster Marion Bishop.",Unite and fight.,Assault on Precinct 13,6.0,318.0,2005,https://www.imdb.com/title/tt0398712/
0,Horror Mystery Thriller,11096,tt0382077,"David Callaway tries to piece together his life in the wake of his wife's suicide and has been left to raise his nine-year-old daughter, Emily on his own. David is at first amused to discover that Emily has created an imaginary friend named 'Charlie', but it isn't long before 'Charlie' develops a sinister and violent side, and as David struggles with his daughter's growing emotional problems, he comes to the frightening realisation that 'Charlie' isn't just a figment of Emily's imagination.","Come out, come out, whatever you are.",Hide and Seek,6.1,455.0,2005,https://www.imdb.com/title/tt0382077/
0,Comedy Romance,6961,tt0372532,"With the wedding of her younger sister fast approaching, Kat Ellis faces the undesirable prospect of traveling alone to London for the ceremony. While this is bad enough, Jeffrey, the man who left her as they moved closer to marriage, happens to be the groom's best man. Determined to show everyone -- most of all Jeffrey -- that her romantic life is as full and thrilling as ever, Kat hires a charming male escort as her date.",Love doesn't come cheap.,The Wedding Date,6.2,238.0,2005,https://www.imdb.com/title/tt0372532/
0,Mystery Horror Thriller,11343,tt0079844,Vampires are invading a small New England town. It's up to a novelist and a young horror fan to save it.,The ultimate in terror!,Salem's Lot,6.2,124.0,1979,https://www.imdb.com/title/tt0079844/
0,Fantasy Animation Adventure,4935,tt0347149,"When Sophie, a shy young woman, is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking home.",The two lived there,Howl's Moving Castle,8.2,2049.0,2004,https://www.imdb.com/title/tt0347149/
0,Comedy Drama Romance,8488,tt0386588,"Dating coach Alex 'Hitch' Hitchens mentors a bumbling client, Albert, who hopes to win the heart of the glamorous Allegra Cole. While Albert makes progress, Hitch faces his own romantic setbacks when proven techniques fail to work on Sara Melas, a tabloid reporter digging for dirt on Allegra Cole's love life. When Sara discovers Hitch's connection to Albert – now Allegra's boyfriend – it threatens to destroy both relationships.",The cure for the common man.,Hitch,6.3,1721.0,2005,https://www.imdb.com/title/tt0386588/
0,Drama Fantasy Horror,561,tt0360486,"John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles.","Hell Wants Him, Heaven Won't Take Him, Earth Needs Him.",Constantine,6.6,1837.0,2005,https://www.imdb.com/title/tt0360486/
0,Fantasy Action Thriller,3040,tt0403358,"Among normal humans live the ""Others"" possessing various supernatural powers. They are divided up into the forces of light and the forces of the dark, who signed a truce several centuries ago to end a devastating battle. Ever since, the forces of light govern the day while the night belongs to their dark opponents. In modern day Moscow the dark Others actually roam the night as vampires while a ""Night Watch"" of light forces, among them Anton, the movie's protagonist, try to control them and limit their outrage",All That Stands Between Light And Darkness Is The Night Watch.,Night Watch,6.3,212.0,2004,https://www.imdb.com/title/tt0403358/
0,Action Comedy Crime Fantasy,9470,tt0373074,"Set in Canton, China in the 1940s, the story revolves in a town ruled by the Axe Gang, Sing who desperately wants to become a member. He stumbles into a slum ruled by eccentric landlords who turns out to be the greatest kung-fu masters in disguise. Sing's actions eventually cause the Axe Gang and the slumlords to engage in an explosive kung-fu battle. Only one side will win and only one hero will emerge as the greatest kung-fu master of all.",So many gangsters...so little time.,Kung Fu Hustle,7.2,841.0,2004,https://www.imdb.com/title/tt0373074/
0,Action Comedy Drama Family Thriller,10022,tt0395699,Disgraced Navy SEAL Shane Wolfe is handed a new assignment: Protect the five Plummer kids from enemies of their recently deceased father -- a government scientist whose top-secret experiment remains hidden in the kids' house.,Welcome to the infantry.,The Pacifier,5.8,865.0,2005,https://www.imdb.com/title/tt0395699/
0,Mystery Drama Thriller Crime,2026,tt0340163,"When a mafia accountant is taken hostage on his beat, a police officer – wracked by guilt from a prior stint as a negotiator – must negotiate the standoff, even as his own family is held captive by the mob.",Every Second Counts,Hostage,6.2,519.0,2005,https://www.imdb.com/title/tt0340163/
0,Animation Comedy Family Science Fiction,9928,tt0358082,"Rodney Copperbottom is a young robot inventor who dreams of making the world a better place, until the evil Ratchet takes over Big Weld Industries. Now, Rodney's dreams – and those of his friends – are in danger of becoming obsolete.",You can shine no matter what you're made of.,Robots,6.0,1383.0,2005,https://www.imdb.com/title/tt0358082/
0,Mystery Science Fiction Thriller,438,tt0377713,Cube Zero is the third film in the trilogy yet this time instead of a film about people trapped in a deadly cube trying to get out we see it from the eyes of someone who is controlling the cube and the torture of the victims inside. When the nerd can’t stand to see a woman suffer he himself enters the cube to try and save her.,Every nightmare has a beginning.,Cube Zero,5.7,274.0,2004,https://www.imdb.com/title/tt0377713/
0,Drama Comedy Family,13374,tt0396652,"With the help of her coach, her parents, and the boy who drives the Zamboni machine, nothing can stop Casey (Trachtenberg) from realizing her dream to be a champion figure skater.",,Ice Princess,5.9,189.0,2005,https://www.imdb.com/title/tt0396652/
0,Comedy Drama Romance,9688,tt0378947,"While dining out with friends, Sy suggests the difficulty of separating comedy from tragedy. To illustrate his point, he tells his guests two parallel stories about Melinda ; both versions have the same basic elements, but one take on her state of affairs leans toward levity, while the other is full of anguish. Each story involves Melinda coping with a recent divorce through substance abuse while beginning a romantic relationship with a close friend's husband.","Life can be a comedy or a tragedy, it all depends on how you look at it.",Melinda and Melinda,6.3,128.0,2004,https://www.imdb.com/title/tt0378947/
0,Adventure Animation Fantasy,15283,tt0110008,"The Raccoons of the Tama Hills are being forced from their homes by the rapid development of houses and shopping malls. As it becomes harder to find food and shelter, they decide to band together and fight back. The Raccoons practice and perfect the ancient art of transformation until they are even able to appear as humans in hilarious circumstances.",A Fantastic Tale Of Survival,Pom Poko,7.2,177.0,1994,https://www.imdb.com/title/tt0110008/
0,Comedy Crime,158,tt0119472,"Two young men, Martin and Rudi, both suffering from terminal cancer, get to know each other in a hospital room. They drown their desperation in tequila and decide to take one last trip to the sea. Drunk and still in pajamas they steal the first fancy car they find, a 60's Mercedes convertible. The car happens to belong to a bunch of gangsters, which immediately start to chase it, since it contains more than the pistol Martin finds in the glove box.",,Knockin' on Heaven's Door,7.6,135.0,1997,https://www.imdb.com/title/tt0119472/
0,Action Thriller Crime,187,tt0401792,"Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it dark… Hard-boiled. Then there are those who call it home — Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care.",Walk down the right back alley in Sin City and you can find anything...,Sin City,7.2,2755.0,2005,https://www.imdb.com/title/tt0401792/
0,Action Adventure Comedy Drama Mystery,7364,tt0318649,"Scouring the ocean depths for treasure-laden shipwrecks is business as usual for a thrill-seeking underwater adventurer and his wisecracking buddy. But when these two cross paths with a beautiful doctor, they find themselves on the ultimate treasure hunt.",Dirk Pitt. Adventure has a new name.,Sahara,5.7,440.0,2005,https://www.imdb.com/title/tt0318649/
0,Comedy Drama Romance,11431,tt0332047,"When relaxed and charming Ben Wrightman meets workaholic Lindsey Meeks she finds him sweet and charming, they hit it off and when it is winter Ben can spend every waking hour with Lindsey, but when summer comes around the corner Lindsey discovers Ben's obsession with the Boston Red Sox. She thinks it is perfect until everything goes downhill for them.",A Comedy About The Game of Love.,Fever Pitch,5.9,186.0,2005,https://www.imdb.com/title/tt0332047/
0,Animation Fantasy,32085,tt0084868,Young Vincent Malloy dreams of being just like Vincent Price and loses himself in macabre daydreams which annoys his mother.,"Beautiful, creepy, haunting, sad.",Vincent,7.9,217.0,1982,https://www.imdb.com/title/tt0084868/
0,Adventure Comedy Family Science Fiction,7453,tt0371724,"Mere seconds before the Earth is to be demolished by an alien construction crew, Arthur Dent is swept off the planet by his friend Ford Prefect, a researcher penning a new edition of ""The Hitchhiker's Guide to the Galaxy.""",Don't leave Earth without it.,The Hitchhiker's Guide to the Galaxy,6.6,1340.0,2005,https://www.imdb.com/title/tt0371724/
0,Horror Thriller Drama,10065,tt0384806,A family is terrorized by demonic forces after moving into a home that was the site of a grisly mass-murder.,What happened over the next 28 days has never been explained.,The Amityville Horror,6.0,606.0,2005,https://www.imdb.com/title/tt0384806/
0,Comedy,8976,tt0391304,"On a flight from Los Angeles to New York, Oliver and Emily make a connection, only to decide that they are poorly suited to be together. Over the next seven years, however, they are reunited time and time again, they go from being acquaintances to close friends to ... lovers?",There's nothing better than a great romance... to ruin a perfectly good friendship.,A Lot Like Love,6.5,329.0,2005,https://www.imdb.com/title/tt0391304/
0,Drama Action Adventure History War,1495,tt0320661,"After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades.","Be without fear in the face of your enemies. Safeguard the helpless, and do no wrong",Kingdom of Heaven,6.6,1187.0,2005,https://www.imdb.com/title/tt0320661/
0,Drama,1640,tt0375679,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.",You think you know who you are. You have no idea.,Crash,7.2,1172.0,2004,https://www.imdb.com/title/tt0375679/
0,Drama,11171,tt0370986,"A teenage hustler and a young man obsessed with alien abductions cross paths, together discovering a horrible, liberating truth.",Two boys. One can't remember. The other can't forget.,Mysterious Skin,7.4,266.0,2004,https://www.imdb.com/title/tt0370986/
0,Action Crime,10027,tt0342258,"Raised as a slave, Danny is used to fighting for his survival. In fact, his ""master,"" Bart, thinks of him as a pet and goes as far as leashing him with a collar so they can make money in fight clubs, where Danny is the main contender. When Bart's crew is in a car accident, Danny escapes and meets a blind, kindhearted piano tuner who takes him in and uses music to free the fighter's long-buried heart.",Serve No Master,Unleashed,6.6,531.0,2005,https://www.imdb.com/title/tt0342258/
0,Adventure Animation Family Comedy Fantasy,10837,tt0099472,"Scrooge McDuck, his dimwitted pilot Launch Pad, and his newphews Huey, Dewey and Louie, with Webby, arrive in Egypt where Scrooge finds the lost treasure of Collie Baba, unbeknownst to Scrooge, a magic lamp was included inside the treasure, so while the nephews have fun with the genie, they all have no idea that they're being stalked by a power hungry sorceror named Murlock and his dimwitted thief.",Scrooge McDuck's First Full-Length Animated Feature Film.,DuckTales: The Movie - Treasure of the Lost Lamp,6.7,201.0,1990,https://www.imdb.com/title/tt0099472/
0,Science Fiction Adventure Action,1895,tt0121766,"Years after the onset of the Clone Wars, the noble Jedi Knights lead a massive clone army into a galaxy-wide battle against the Separatists. When the sinister Sith unveil a thousand-year-old plot to rule the galaxy, the Republic crumbles and from its ashes rises the evil Galactic Empire. Jedi hero Anakin Skywalker is seduced by the dark side of the Force to become the Emperor's new apprentice – Darth Vader. The Jedi are decimated, as Obi-Wan Kenobi and Jedi Master Yoda are forced into hiding. The only hope for the galaxy are Anakin's own offspring – the twin children born in secrecy who will grow up to become heroes.",The saga is complete.,Star Wars: Episode III - Revenge of the Sith,7.1,4200.0,2005,https://www.imdb.com/title/tt0121766/
0,Family Animation,953,tt0351283,"Zoo animals leave the comforts of man-made habitats for exotic adventure in this animated family film. After escaping from the zoo, four friends -- a lion, a hippo, a zebra and a giraffe -- are sent back to Africa. When their ship capsizes, stranding them on Madagascar, an island populated by crazy critters, the pals must adapt to jungle life and their new roles as wild animals.",Someone's got a zoo loose.,Madagascar,6.6,3322.0,2005,https://www.imdb.com/title/tt0351283/
0,Comedy Drama,9291,tt0398165,"Pro quarter-back, Paul Crewe and former college champion and coach, Nate Scarboro are doing time in the same prison. Asked to put together a team of inmates to take on the guards, Crewe enlists the help of Scarboro to coach the inmates to victory in a football game 'fixed' to turn out quite another way.","If you can't get out, get even.",The Longest Yard,6.2,804.0,2005,https://www.imdb.com/title/tt0398165/
0,Romance Drama History,921,tt0352248,"The true story of boxer, Jim Braddock who, in the 1920’s after his retirement, has a surprise comeback in order to get him and his family out of a socially poor state.",One man's extraordinary fight to save the family he loved.,Cinderella Man,7.3,630.0,2005,https://www.imdb.com/title/tt0352248/
0,Drama Comedy,9779,tt0403508,"Four best friends (Tibby, Lena, Carmen &amp; Bridget) who buy a mysterious pair of pants that fits each of them, despite their differing sizes, and makes whoever wears them feel fabulous. When faced with the prospect of spending their first summer apart, the pals decide they'll swap the pants so that each girl in turn can enjoy the magic.",Laugh. Cry. Share the pants.,The Sisterhood of the Traveling Pants,6.3,396.0,2005,https://www.imdb.com/title/tt0403508/
0,Drama,9787,tt0355702,"The film follows the surf and skateboarding trends that originated in Venice, California during the 1970s.","They never thought they'd be famous, but they always thought they'd be friends.",Lords of Dogtown,7.0,215.0,2005,https://www.imdb.com/title/tt0355702/
0,Action Comedy Drama Thriller,787,tt0356910,"After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry.",Smart and sexy.,Mr. & Mrs. Smith,6.5,3048.0,2005,https://www.imdb.com/title/tt0356910/
0,Horror Thriller Mystery,10226,tt0338095,"Alexia travels with her friend Marie to spend a couple of days with her family in their farm in the country. They arrive late and they are welcomed by Alexia's father. Late in the night, a sadistic and sick killer breaks into the farmhouse, slaughters Alexia's family--including their dog--and kidnaps Alexia. Marie hides from the criminal and tries to help the hysterical and frightened Alexia, chase the maniac, and disclose his identity in the end.",Hearts will bleed.,High Tension,6.6,279.0,2003,https://www.imdb.com/title/tt0338095/
0,Action Crime Drama,272,tt0372784,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",Evil fears the knight.,Batman Begins,7.5,7511.0,2005,https://www.imdb.com/title/tt0372784/
0,Horror,11683,tt0418819,"The world is full of zombies and the survivors have barricaded themselves inside a walled city to keep out the living dead. As the wealthy hide out in skyscrapers and chaos rules the streets, the rest of the survivors must find a way to stop the evolving zombies from breaking into the city.",The dead shall inherit the Earth.,Land of the Dead,6.0,395.0,2005,https://www.imdb.com/title/tt0418819/
0,Adventure Thriller Science Fiction,74,tt0407304,"Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop of his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.",They're already here.,War of the Worlds,6.2,2397.0,2005,https://www.imdb.com/title/tt0407304/
0,Documentary Family,1667,tt0428803,"Every year, thousands of Antarctica's emperor penguins make an astonishing journey to breed their young. They walk, marching day and night in single file 70 miles into the darkest, driest and coldest continent on Earth.  Morgan Freeman narrates this amazing, true-life tale touched with humour and alive with thrills. Breathtaking photography captures the transcendent beauty and staggering drama of devoted parent penguins who, in the fierce polar winter, take turns guarding their egg and trekking to the ocean in search of food. Predators hunt them, storms lash them. But the safety of their adorable chicks makes it all worthwhile. So follow the leader ... to adventure!!","In the harshest place on Earth, love finds a way.",March of the Penguins,6.9,371.0,2005,https://www.imdb.com/title/tt0428803/
0,Comedy Romance,9522,tt0396269,"John and his buddy, Jeremy are emotional criminals who know how to use a woman's hopes and dreams for their own carnal gain. Their modus operandi: crashing weddings. Normally, they meet guests who want to toast the romantic day with a random hook-up. But when John meets Claire, he discovers what true love – and heartache – feels like.",Life's a Party. Crash It.,Wedding Crashers,6.4,1406.0,2005,https://www.imdb.com/title/tt0396269/
0,Comedy Drama Romance,1826,tt0409184,"Five years after their summer together in Barcelona, Xavier, William, Wendy, Martine and Isabelle reunite.",,Russian Dolls,6.8,156.0,2005,https://www.imdb.com/title/tt0409184/
0,Action Thriller Science Fiction Adventure,1635,tt0399201,"In 2019, Lincoln Six-Echo is a resident of a seemingly ""Utopian"" but contained facility. Like all of the inhabitants of this carefully-controlled environment, Lincoln hopes to be chosen to go to The Island — reportedly the last uncontaminated location on the planet. But Lincoln soon discovers that everything about his existence is a lie.",Your time will come...,The Island,6.5,1813.0,2005,https://www.imdb.com/title/tt0399201/
0,Drama Horror Crime,1696,tt0395584,"The sequel to House of 1000 Corpses – the Firefly family are ambushed at their isolated home by Sheriff Wydell and a squad of armed men guns blazing – yet only Otis and his sister, Baby, manage to escape the barrage of bullets unharmed. Hiding out in a backwater motel, the wanted siblings wait to rendezvous with their errant father, Captain Spaulding, killing whoever happens to stand in their way.",Death walks behind. Hell waits ahead.,The Devil's Rejects,6.6,329.0,2005,https://www.imdb.com/title/tt0395584/
0,Adventure Comedy Family,11459,tt0405325,"Set in a world where superheroes are commonly known and accepted, young Will Stronghold, the son of the Commander and Jetstream, tries to find a balance between being a normal teenager and an extraordinary being.",Saving The World... One Homework Assignment At A Time.,Sky High,5.8,568.0,2005,https://www.imdb.com/title/tt0405325/
0,Romance Comedy,11648,tt0417001,"Sarah Nolan is a newly divorced woman cautiously rediscovering romance with the enthusiastic but often misguided help of her well-meaning family. As she braves a series of hilarious disastrous mismatches and first dates, Sarah begins to trust her own instincts again and learns that, no matter what, it's never a good idea to give up on love.",,Must Love Dogs,5.8,142.0,2005,https://www.imdb.com/title/tt0417001/
0,Science Fiction Action Adventure Thriller,16320,tt0379786,"When the renegade crew of Serenity agrees to hide a fugitive on their ship, they find themselves in an action-packed battle between the relentless military might of a totalitarian regime who will destroy anything – or anyone – to get the girl back and the bloodthirsty creatures who roam the uncharted areas of space. But... the greatest danger of all may be on their ship.",Can't stop the signal.,Serenity,7.4,1287.0,2005,https://www.imdb.com/title/tt0379786/
0,Comedy Drama Mystery Romance,308,tt0412019,"As the devoutly single Don Johnston is dumped by his latest girlfriend, he receives an anonymous pink letter informing him that he has a son who may be looking for him.",Sometimes life brings some strange surprises.,Broken Flowers,6.8,359.0,2005,https://www.imdb.com/title/tt0412019/
0,Drama Horror Mystery Thriller,9913,tt0397101,A hospice nurse working at a spooky New Orleans plantation home finds herself entangled in a mystery involving the house's dark past.,Fearing Is Believing,The Skeleton Key,6.4,588.0,2005,https://www.imdb.com/title/tt0397101/
0,Action Crime,8292,tt0430105,Four adopted brothers return to their Detroit hometown when their mother is murdered and vow to exact revenge on the killers.,They came home to bury mom... and her killer,Four Brothers,6.7,617.0,2005,https://www.imdb.com/title/tt0430105/
